Years,Months,Dates,Hours,NL_load_
2011,11,3,13,15506
2011,11,3,14,15449
2011,11,3,15,15650
2011,11,3,16,16607
2011,11,3,17,16320
2011,11,3,18,15828
2011,11,3,19,14952
2011,11,3,20,13934
2011,11,3,21,12758
2011,11,3,22,11784
2011,11,3,23,10786
2011,11,4,0,10092
2011,11,4,1,9788
2011,11,4,2,9693
2011,11,4,3,9728
2011,11,4,4,10086
2011,11,4,5,11504
2011,11,4,6,13707
2011,11,4,7,14863
2011,11,4,8,15488
2011,11,4,9,15495
2011,11,4,10,15457
2011,11,4,11,15206
2011,11,4,12,15173
2011,11,4,13,15043
2011,11,4,14,14951
2011,11,4,15,15122
2011,11,4,16,16196
2011,11,4,17,15870
2011,11,4,18,15179
2011,11,4,19,14317
2011,11,4,20,13327
2011,11,4,21,12376
2011,11,4,22,11699
2011,11,4,23,10725
2011,11,5,0,9990
2011,11,5,1,9591
2011,11,5,2,9424
2011,11,5,3,9363
2011,11,5,4,9472
2011,11,5,5,9931
2011,11,5,6,10843
2011,11,5,7,11804
2011,11,5,8,12822
2011,11,5,9,13170
2011,11,5,10,13192
2011,11,5,11,13023
2011,11,5,12,12813
2011,11,5,13,12583
2011,11,5,14,12492
2011,11,5,15,12757
2011,11,5,16,14175
2011,11,5,17,14325
2011,11,5,18,13880
2011,11,5,19,13190
2011,11,5,20,12505
2011,11,5,21,11881
2011,11,5,22,11159
2011,11,5,23,10372
2011,11,6,0,9767
2011,11,6,1,9365
2011,11,6,2,9150
2011,11,6,3,9065
2011,11,6,4,9052
2011,11,6,5,9338
2011,11,6,6,9770
2011,11,6,7,10413
2011,11,6,8,11211
2011,11,6,9,11734
2011,11,6,10,12059
2011,11,6,11,12269
2011,11,6,12,12293
2011,11,6,13,12091
2011,11,6,14,11952
2011,11,6,15,12302
2011,11,6,16,13766
2011,11,6,17,14034
2011,11,6,18,13776
2011,11,6,19,13249
2011,11,6,20,12589
2011,11,6,21,11872
2011,11,6,22,10886
2011,11,6,23,9935
2011,11,7,0,9542
2011,11,7,1,9339
2011,11,7,2,9345
2011,11,7,3,9401
2011,11,7,4,9811
2011,11,7,5,11377
2011,11,7,6,13789
2011,11,7,7,15147
2011,11,7,8,15710
2011,11,7,9,15921
2011,11,7,10,16118
2011,11,7,11,16028
2011,11,7,12,16096
2011,11,7,13,15974
2011,11,7,14,15921
2011,11,7,15,16289
2011,11,7,16,16950
2011,11,7,17,16341
2011,11,7,18,15817
2011,11,7,19,14989
2011,11,7,20,14066
2011,11,7,21,12865
2011,11,7,22,11826
2011,11,7,23,10782
2011,11,8,0,10138
2011,11,8,1,9799
2011,11,8,2,9699
2011,11,8,3,9747
2011,11,8,4,10150
2011,11,8,5,11654
2011,11,8,6,13963
2011,11,8,7,15201
2011,11,8,8,15736
2011,11,8,9,15852
2011,11,8,10,15905
2011,11,8,11,15607
2011,11,8,12,15529
2011,11,8,13,15455
2011,11,8,14,15416
2011,11,8,15,15711
2011,11,8,16,16741
2011,11,8,17,16293
2011,11,8,18,15854
2011,11,8,19,15072
2011,11,8,20,14126
2011,11,8,21,12966
2011,11,8,22,11897
2011,11,8,23,10848
2011,11,9,0,10199
2011,11,9,1,9885
2011,11,9,2,9753
2011,11,9,3,9773
2011,11,9,4,10193
2011,11,9,5,11724
2011,11,9,6,14002
2011,11,9,7,15276
2011,11,9,8,15801
2011,11,9,9,15915
2011,11,9,10,15978
2011,11,9,11,15759
2011,11,9,12,15688
2011,11,9,13,15614
2011,11,9,14,15485
2011,11,9,15,15661
2011,11,9,16,16780
2011,11,9,17,16304
2011,11,9,18,15873
2011,11,9,19,15036
2011,11,9,20,14177
2011,11,9,21,12990
2011,11,9,22,11972
2011,11,9,23,10916
2011,11,10,0,10207
2011,11,10,1,9898
2011,11,10,2,9785
2011,11,10,3,9850
2011,11,10,4,10272
2011,11,10,5,11727
2011,11,10,6,14029
2011,11,10,7,15254
2011,11,10,8,15816
2011,11,10,9,15904
2011,11,10,10,15908
2011,11,10,11,15690
2011,11,10,12,15766
2011,11,10,13,15729
2011,11,10,14,15726
2011,11,10,15,16121
2011,11,10,16,17025
2011,11,10,17,16610
2011,11,10,18,16148
2011,11,10,19,15354
2011,11,10,20,14281
2011,11,10,21,13148
2011,11,10,22,12091
2011,11,10,23,11037
2011,11,11,0,10296
2011,11,11,1,9944
2011,11,11,2,9810
2011,11,11,3,9815
2011,11,11,4,10248
2011,11,11,5,11679
2011,11,11,6,14029
2011,11,11,7,15298
2011,11,11,8,15909
2011,11,11,9,16052
2011,11,11,10,16079
2011,11,11,11,15815
2011,11,11,12,15689
2011,11,11,13,15451
2011,11,11,14,15230
2011,11,11,15,15335
2011,11,11,16,16497
2011,11,11,17,16048
2011,11,11,18,15412
2011,11,11,19,14697
2011,11,11,20,13741
2011,11,11,21,12764
2011,11,11,22,11986
2011,11,11,23,11022
2011,11,12,0,10208
2011,11,12,1,9754
2011,11,12,2,9589
2011,11,12,3,9523
2011,11,12,4,9582
2011,11,12,5,10062
2011,11,12,6,11012
2011,11,12,7,11995
2011,11,12,8,13007
2011,11,12,9,13390
2011,11,12,10,13404
2011,11,12,11,13203
2011,11,12,12,12935
2011,11,12,13,12728
2011,11,12,14,12642
2011,11,12,15,13042
2011,11,12,16,14570
2011,11,12,17,14489
2011,11,12,18,13997
2011,11,12,19,13310
2011,11,12,20,12571
2011,11,12,21,11959
2011,11,12,22,11168
2011,11,12,23,10395
2011,11,13,0,9701
2011,11,13,1,9305
2011,11,13,2,9131
2011,11,13,3,9036
2011,11,13,4,9098
2011,11,13,5,9340
2011,11,13,6,9813
2011,11,13,7,10493
2011,11,13,8,11324
2011,11,13,9,11876
2011,11,13,10,12116
2011,11,13,11,12265
2011,11,13,12,12170
2011,11,13,13,11987
2011,11,13,14,11913
2011,11,13,15,12361
2011,11,13,16,14139
2011,11,13,17,14286
2011,11,13,18,14111
2011,11,13,19,13605
2011,11,13,20,12900
2011,11,13,21,12080
2011,11,13,22,10994
2011,11,13,23,10231
2011,11,14,0,9678
2011,11,14,1,9521
2011,11,14,2,9485
2011,11,14,3,9581
2011,11,14,4,10066
2011,11,14,5,11698
2011,11,14,6,14144
2011,11,14,7,15357
2011,11,14,8,15924
2011,11,14,9,16069
2011,11,14,10,16250
2011,11,14,11,16067
2011,11,14,12,16090
2011,11,14,13,15868
2011,11,14,14,15761
2011,11,14,15,15972
2011,11,14,16,17177
2011,11,14,17,16684
2011,11,14,18,16234
2011,11,14,19,15398
2011,11,14,20,14413
2011,11,14,21,13215
2011,11,14,22,12077
2011,11,14,23,10998
2011,11,15,0,10342
2011,11,15,1,10043
2011,11,15,2,9954
2011,11,15,3,10049
2011,11,15,4,10558
2011,11,15,5,12056
2011,11,15,6,14485
2011,11,15,7,15702
2011,11,15,8,16333
2011,11,15,9,16413
2011,11,15,10,16379
2011,11,15,11,16048
2011,11,15,12,15984
2011,11,15,13,15880
2011,11,15,14,15802
2011,11,15,15,16103
2011,11,15,16,17283
2011,11,15,17,16722
2011,11,15,18,16255
2011,11,15,19,15488
2011,11,15,20,14591
2011,11,15,21,13408
2011,11,15,22,12226
2011,11,15,23,11189
2011,11,16,0,10460
2011,11,16,1,10183
2011,11,16,2,10066
2011,11,16,3,10086
2011,11,16,4,10512
2011,11,16,5,12010
2011,11,16,6,14462
2011,11,16,7,15714
2011,11,16,8,16321
2011,11,16,9,16342
2011,11,16,10,16291
2011,11,16,11,16000
2011,11,16,12,15967
2011,11,16,13,15867
2011,11,16,14,15815
2011,11,16,15,16079
2011,11,16,16,17346
2011,11,16,17,16780
2011,11,16,18,16279
2011,11,16,19,15418
2011,11,16,20,14445
2011,11,16,21,13243
2011,11,16,22,12198
2011,11,16,23,11125
2011,11,17,0,10478
2011,11,17,1,10164
2011,11,17,2,10044
2011,11,17,3,10125
2011,11,17,4,10560
2011,11,17,5,12060
2011,11,17,6,14406
2011,11,17,7,15676
2011,11,17,8,16371
2011,11,17,9,16555
2011,11,17,10,16614
2011,11,17,11,16363
2011,11,17,12,16302
2011,11,17,13,16260
2011,11,17,14,16172
2011,11,17,15,16527
2011,11,17,16,17383
2011,11,17,17,16784
2011,11,17,18,16341
2011,11,17,19,15480
2011,11,17,20,14392
2011,11,17,21,13160
2011,11,17,22,12168
2011,11,17,23,11111
2011,11,18,0,10379
2011,11,18,1,10067
2011,11,18,2,9945
2011,11,18,3,9983
2011,11,18,4,10402
2011,11,18,5,11856
2011,11,18,6,14208
2011,11,18,7,15538
2011,11,18,8,16105
2011,11,18,9,16201
2011,11,18,10,16087
2011,11,18,11,15881
2011,11,18,12,15764
2011,11,18,13,15534
2011,11,18,14,15306
2011,11,18,15,15444
2011,11,18,16,16709
2011,11,18,17,16232
2011,11,18,18,15535
2011,11,18,19,14733
2011,11,18,20,13723
2011,11,18,21,12727
2011,11,18,22,11980
2011,11,18,23,10949
2011,11,19,0,10147
2011,11,19,1,9729
2011,11,19,2,9556
2011,11,19,3,9523
2011,11,19,4,9582
2011,11,19,5,10126
2011,11,19,6,11189
2011,11,19,7,12234
2011,11,19,8,13223
2011,11,19,9,13671
2011,11,19,10,13645
2011,11,19,11,13389
2011,11,19,12,13064
2011,11,19,13,12879
2011,11,19,14,12812
2011,11,19,15,13274
2011,11,19,16,14740
2011,11,19,17,14588
2011,11,19,18,14112
2011,11,19,19,13446
2011,11,19,20,12733
2011,11,19,21,12120
2011,11,19,22,11385
2011,11,19,23,10567
2011,11,20,0,9862
2011,11,20,1,9455
2011,11,20,2,9318
2011,11,20,3,9248
2011,11,20,4,9287
2011,11,20,5,9553
2011,11,20,6,10107
2011,11,20,7,10744
2011,11,20,8,11517
2011,11,20,9,12154
2011,11,20,10,12498
2011,11,20,11,12686
2011,11,20,12,12609
2011,11,20,13,12411
2011,11,20,14,12294
2011,11,20,15,12747
2011,11,20,16,14315
2011,11,20,17,14424
2011,11,20,18,14226
2011,11,20,19,13734
2011,11,20,20,13042
2011,11,20,21,12212
2011,11,20,22,11129
2011,11,20,23,10278
2011,11,21,0,9776
2011,11,21,1,9603
2011,11,21,2,9564
2011,11,21,3,9670
2011,11,21,4,10204
2011,11,21,5,11762
2011,11,21,6,14222
2011,11,21,7,15612
2011,11,21,8,16253
2011,11,21,9,16418
2011,11,21,10,16508
2011,11,21,11,16399
2011,11,21,12,16487
2011,11,21,13,16279
2011,11,21,14,16156
2011,11,21,15,16543
2011,11,21,16,17431
2011,11,21,17,16770
2011,11,21,18,16288
2011,11,21,19,15413
2011,11,21,20,14490
2011,11,21,21,13269
2011,11,21,22,12130
2011,11,21,23,11122
2011,11,22,0,10465
2011,11,22,1,10147
2011,11,22,2,10038
2011,11,22,3,10101
2011,11,22,4,10564
2011,11,22,5,12108
2011,11,22,6,14645
2011,11,22,7,15896
2011,11,22,8,16401
2011,11,22,9,16500
2011,11,22,10,16407
2011,11,22,11,16096
2011,11,22,12,16111
2011,11,22,13,16072
2011,11,22,14,16059
2011,11,22,15,16488
2011,11,22,16,17386
2011,11,22,17,16717
2011,11,22,18,16286
2011,11,22,19,15526
2011,11,22,20,14544
2011,11,22,21,13327
2011,11,22,22,12216
2011,11,22,23,11141
2011,11,23,0,10459
2011,11,23,1,10082
2011,11,23,2,9950
2011,11,23,3,10045
2011,11,23,4,10460
2011,11,23,5,11943
2011,11,23,6,14381
2011,11,23,7,15775
2011,11,23,8,16313
2011,11,23,9,16401
2011,11,23,10,16450
2011,11,23,11,16243
2011,11,23,12,16303
2011,11,23,13,16183
2011,11,23,14,16152
2011,11,23,15,16522
2011,11,23,16,17394
2011,11,23,17,16601
2011,11,23,18,16040
2011,11,23,19,15196
2011,11,23,20,14296
2011,11,23,21,13083
2011,11,23,22,12041
2011,11,23,23,10925
2011,11,24,0,10245
2011,11,24,1,9948
2011,11,24,2,9818
2011,11,24,3,9832
2011,11,24,4,10332
2011,11,24,5,11821
2011,11,24,6,14335
2011,11,24,7,15523
2011,11,24,8,16064
2011,11,24,9,16177
2011,11,24,10,16174
2011,11,24,11,15930
2011,11,24,12,15924
2011,11,24,13,15865
2011,11,24,14,15741
2011,11,24,15,16201
2011,11,24,16,17129
2011,11,24,17,16602
2011,11,24,18,16076
2011,11,24,19,15364
2011,11,24,20,14393
2011,11,24,21,13174
2011,11,24,22,12090
2011,11,24,23,11008
2011,11,25,0,10289
2011,11,25,1,9981
2011,11,25,2,9860
2011,11,25,3,9923
2011,11,25,4,10333
2011,11,25,5,11833
2011,11,25,6,14272
2011,11,25,7,15621
2011,11,25,8,16257
2011,11,25,9,16503
2011,11,25,10,16620
2011,11,25,11,16443
2011,11,25,12,16320
2011,11,25,13,16068
2011,11,25,14,15852
2011,11,25,15,16022
2011,11,25,16,16857
2011,11,25,17,16209
2011,11,25,18,15549
2011,11,25,19,14769
2011,11,25,20,13773
2011,11,25,21,12766
2011,11,25,22,11982
2011,11,25,23,11026
2011,11,26,0,10222
2011,11,26,1,9775
2011,11,26,2,9619
2011,11,26,3,9555
2011,11,26,4,9733
2011,11,26,5,10269
2011,11,26,6,11298
2011,11,26,7,12362
2011,11,26,8,13392
2011,11,26,9,13810
2011,11,26,10,13867
2011,11,26,11,13697
2011,11,26,12,13481
2011,11,26,13,13336
2011,11,26,14,13273
2011,11,26,15,13862
2011,11,26,16,14865
2011,11,26,17,14611
2011,11,26,18,14093
2011,11,26,19,13418
2011,11,26,20,12691
2011,11,26,21,12093
2011,11,26,22,11330
2011,11,26,23,10479
2011,11,27,0,9785
2011,11,27,1,9416
2011,11,27,2,9225
2011,11,27,3,9157
2011,11,27,4,9205
2011,11,27,5,9444
2011,11,27,6,9984
2011,11,27,7,10609
2011,11,27,8,11477
2011,11,27,9,12212
2011,11,27,10,12720
2011,11,27,11,13014
2011,11,27,12,12857
2011,11,27,13,12630
2011,11,27,14,12411
2011,11,27,15,12774
2011,11,27,16,14300
2011,11,27,17,14328
2011,11,27,18,14071
2011,11,27,19,13642
2011,11,27,20,13012
2011,11,27,21,12185
2011,11,27,22,11165
2011,11,27,23,10258
2011,11,28,0,9771
2011,11,28,1,9636
2011,11,28,2,9553
2011,11,28,3,9648
2011,11,28,4,10109
2011,11,28,5,11739
2011,11,28,6,14276
2011,11,28,7,15528
2011,11,28,8,15995
2011,11,28,9,16143
2011,11,28,10,16201
2011,11,28,11,15908
2011,11,28,12,15914
2011,11,28,13,15729
2011,11,28,14,15685
2011,11,28,15,16128
2011,11,28,16,17290
2011,11,28,17,16668
2011,11,28,18,16190
2011,11,28,19,15388
2011,11,28,20,14409
2011,11,28,21,13164
2011,11,28,22,12020
2011,11,28,23,10922
2011,11,29,0,10203
2011,11,29,1,9903
2011,11,29,2,9804
2011,11,29,3,9826
2011,11,29,4,10293
2011,11,29,5,11805
2011,11,29,6,14323
2011,11,29,7,15662
2011,11,29,8,16139
2011,11,29,9,16199
2011,11,29,10,16114
2011,11,29,11,15732
2011,11,29,12,15840
2011,11,29,13,15827
2011,11,29,14,15819
2011,11,29,15,16337
2011,11,29,16,17190
2011,11,29,17,16480
2011,11,29,18,15969
2011,11,29,19,15234
2011,11,29,20,14269
2011,11,29,21,13026
2011,11,29,22,11887
2011,11,29,23,10740
2011,11,30,0,10046
2011,11,30,1,9796
2011,11,30,2,9681
2011,11,30,3,9721
2011,11,30,4,10183
2011,11,30,5,11730
2011,11,30,6,14225
2011,11,30,7,15559
2011,11,30,8,15852
2011,11,30,9,15855
2011,11,30,10,15893
2011,11,30,11,15716
2011,11,30,12,15722
2011,11,30,13,15585
2011,11,30,14,15531
2011,11,30,15,16052
2011,11,30,16,17181
2011,11,30,17,16527
2011,11,30,18,16029
2011,11,30,19,15347
2011,11,30,20,14400
2011,11,30,21,13175
2011,11,30,22,12097
2011,11,30,23,10965
2011,12,1,0,10242
2011,12,1,1,9933
2011,12,1,2,9850
2011,12,1,3,9907
2011,12,1,4,10386
2011,12,1,5,11960
2011,12,1,6,14412
2011,12,1,7,15866
2011,12,1,8,16285
2011,12,1,9,16373
2011,12,1,10,16403
2011,12,1,11,16245
2011,12,1,12,16304
2011,12,1,13,16430
2011,12,1,14,16331
2011,12,1,15,16583
2011,12,1,16,17193
2011,12,1,17,16651
2011,12,1,18,16270
2011,12,1,19,15537
2011,12,1,20,14481
2011,12,1,21,13256
2011,12,1,22,12228
2011,12,1,23,11205
2011,12,2,0,10428
2011,12,2,1,10145
2011,12,2,2,10059
2011,12,2,3,10069
2011,12,2,4,10373
2011,12,2,5,11758
2011,12,2,6,14222
2011,12,2,7,15753
2011,12,2,8,16239
2011,12,2,9,16306
2011,12,2,10,16311
2011,12,2,11,15961
2011,12,2,12,15822
2011,12,2,13,15650
2011,12,2,14,15473
2011,12,2,15,15851
2011,12,2,16,16930
2011,12,2,17,16340
2011,12,2,18,15783
2011,12,2,19,14973
2011,12,2,20,13883
2011,12,2,21,12889
2011,12,2,22,12073
2011,12,2,23,11074
2011,12,3,0,10249
2011,12,3,1,9782
2011,12,3,2,9569
2011,12,3,3,9494
2011,12,3,4,9601
2011,12,3,5,10106
2011,12,3,6,11204
2011,12,3,7,12553
2011,12,3,8,13867
2011,12,3,9,14424
2011,12,3,10,14590
2011,12,3,11,14372
2011,12,3,12,14064
2011,12,3,13,13722
2011,12,3,14,13455
2011,12,3,15,13824
2011,12,3,16,14828
2011,12,3,17,14536
2011,12,3,18,14098
2011,12,3,19,13487
2011,12,3,20,12822
2011,12,3,21,12177
2011,12,3,22,11429
2011,12,3,23,10529
2011,12,4,0,9782
2011,12,4,1,9414
2011,12,4,2,9249
2011,12,4,3,9182
2011,12,4,4,9192
2011,12,4,5,9447
2011,12,4,6,9927
2011,12,4,7,10650
2011,12,4,8,11510
2011,12,4,9,12235
2011,12,4,10,12608
2011,12,4,11,12841
2011,12,4,12,12712
2011,12,4,13,12561
2011,12,4,14,12515
2011,12,4,15,13185
2011,12,4,16,14248
2011,12,4,17,14254
2011,12,4,18,14035
2011,12,4,19,13666
2011,12,4,20,13039
2011,12,4,21,12254
2011,12,4,22,11199
2011,12,4,23,10290
2011,12,5,0,9730
2011,12,5,1,9530
2011,12,5,2,9503
2011,12,5,3,9648
2011,12,5,4,10173
2011,12,5,5,11814
2011,12,5,6,14384
2011,12,5,7,15737
2011,12,5,8,16198
2011,12,5,9,16323
2011,12,5,10,16464
2011,12,5,11,16319
2011,12,5,12,16409
2011,12,5,13,16431
2011,12,5,14,16380
2011,12,5,15,16785
2011,12,5,16,17326
2011,12,5,17,16564
2011,12,5,18,16032
2011,12,5,19,15195
2011,12,5,20,14374
2011,12,5,21,13208
2011,12,5,22,12150
2011,12,5,23,11079
2011,12,6,0,10411
2011,12,6,1,10053
2011,12,6,2,9985
2011,12,6,3,10105
2011,12,6,4,10515
2011,12,6,5,12095
2011,12,6,6,14574
2011,12,6,7,16120
2011,12,6,8,16577
2011,12,6,9,16660
2011,12,6,10,16691
2011,12,6,11,16432
2011,12,6,12,16517
2011,12,6,13,16493
2011,12,6,14,16520
2011,12,6,15,17182
2011,12,6,16,17840
2011,12,6,17,17056
2011,12,6,18,16521
2011,12,6,19,15732
2011,12,6,20,14780
2011,12,6,21,13504
2011,12,6,22,12412
2011,12,6,23,11208
2011,12,7,0,10460
2011,12,7,1,10149
2011,12,7,2,10025
2011,12,7,3,9930
2011,12,7,4,10446
2011,12,7,5,12021
2011,12,7,6,14535
2011,12,7,7,16276
2011,12,7,8,16788
2011,12,7,9,16861
2011,12,7,10,16799
2011,12,7,11,16580
2011,12,7,12,16588
2011,12,7,13,16594
2011,12,7,14,16576
2011,12,7,15,17098
2011,12,7,16,17818
2011,12,7,17,16979
2011,12,7,18,16360
2011,12,7,19,15629
2011,12,7,20,14656
2011,12,7,21,13444
2011,12,7,22,12438
2011,12,7,23,11240
2011,12,8,0,10494
2011,12,8,1,10132
2011,12,8,2,10014
2011,12,8,3,10071
2011,12,8,4,10500
2011,12,8,5,12090
2011,12,8,6,14589
2011,12,8,7,16073
2011,12,8,8,16429
2011,12,8,9,16547
2011,12,8,10,16735
2011,12,8,11,16650
2011,12,8,12,16655
2011,12,8,13,16633
2011,12,8,14,16709
2011,12,8,15,17347
2011,12,8,16,17621
2011,12,8,17,16983
2011,12,8,18,16505
2011,12,8,19,15712
2011,12,8,20,14678
2011,12,8,21,13488
2011,12,8,22,12464
2011,12,8,23,11393
2011,12,9,0,10643
2011,12,9,1,10234
2011,12,9,2,10119
2011,12,9,3,10166
2011,12,9,4,10618
2011,12,9,5,12095
2011,12,9,6,14563
2011,12,9,7,16152
2011,12,9,8,16559
2011,12,9,9,16646
2011,12,9,10,16716
2011,12,9,11,16411
2011,12,9,12,16328
2011,12,9,13,16165
2011,12,9,14,15979
2011,12,9,15,16411
2011,12,9,16,17303
2011,12,9,17,16659
2011,12,9,18,16027
2011,12,9,19,15240
2011,12,9,20,14214
2011,12,9,21,13184
2011,12,9,22,12401
2011,12,9,23,11317
2011,12,10,0,10438
2011,12,10,1,9942
2011,12,10,2,9770
2011,12,10,3,9696
2011,12,10,4,9787
2011,12,10,5,10304
2011,12,10,6,11417
2011,12,10,7,12689
2011,12,10,8,13689
2011,12,10,9,14193
2011,12,10,10,14198
2011,12,10,11,14020
2011,12,10,12,13789
2011,12,10,13,13518
2011,12,10,14,13425
2011,12,10,15,14054
2011,12,10,16,15313
2011,12,10,17,15015
2011,12,10,18,14534
2011,12,10,19,13831
2011,12,10,20,13130
2011,12,10,21,12491
2011,12,10,22,11672
2011,12,10,23,10775
2011,12,11,0,10031
2011,12,11,1,9631
2011,12,11,2,9384
2011,12,11,3,9323
2011,12,11,4,9424
2011,12,11,5,9674
2011,12,11,6,10207
2011,12,11,7,10979
2011,12,11,8,11794
2011,12,11,9,12482
2011,12,11,10,12866
2011,12,11,11,13059
2011,12,11,12,13054
2011,12,11,13,12936
2011,12,11,14,12866
2011,12,11,15,13606
2011,12,11,16,14810
2011,12,11,17,14863
2011,12,11,18,14672
2011,12,11,19,14172
2011,12,11,20,13416
2011,12,11,21,12561
2011,12,11,22,11420
2011,12,11,23,10435
2011,12,12,0,9865
2011,12,12,1,9637
2011,12,12,2,9582
2011,12,12,3,9696
2011,12,12,4,10168
2011,12,12,5,11739
2011,12,12,6,14334
2011,12,12,7,16019
2011,12,12,8,16377
2011,12,12,9,16461
2011,12,12,10,16467
2011,12,12,11,16221
2011,12,12,12,16246
2011,12,12,13,16166
2011,12,12,14,16193
2011,12,12,15,16874
2011,12,12,16,17825
2011,12,12,17,17074
2011,12,12,18,16634
2011,12,12,19,15785
2011,12,12,20,14801
2011,12,12,21,13537
2011,12,12,22,12414
2011,12,12,23,11229
2011,12,13,0,10525
2011,12,13,1,10236
2011,12,13,2,10143
2011,12,13,3,10268
2011,12,13,4,10748
2011,12,13,5,12307
2011,12,13,6,14782
2011,12,13,7,16321
2011,12,13,8,16889
2011,12,13,9,16952
2011,12,13,10,16934
2011,12,13,11,16585
2011,12,13,12,16571
2011,12,13,13,16498
2011,12,13,14,16474
2011,12,13,15,17024
2011,12,13,16,17783
2011,12,13,17,17150
2011,12,13,18,16662
2011,12,13,19,15940
2011,12,13,20,14996
2011,12,13,21,13724
2011,12,13,22,12481
2011,12,13,23,11365
2011,12,14,0,10613
2011,12,14,1,10241
2011,12,14,2,10100
2011,12,14,3,10165
2011,12,14,4,10580
2011,12,14,5,12143
2011,12,14,6,14738
2011,12,14,7,16593
2011,12,14,8,17026
2011,12,14,9,16987
2011,12,14,10,16949
2011,12,14,11,16774
2011,12,14,12,16930
2011,12,14,13,16888
2011,12,14,14,16900
2011,12,14,15,17509
2011,12,14,16,18049
2011,12,14,17,17261
2011,12,14,18,16778
2011,12,14,19,16100
2011,12,14,20,15137
2011,12,14,21,13866
2011,12,14,22,12671
2011,12,14,23,11367
2011,12,15,0,10615
2011,12,15,1,10300
2011,12,15,2,10196
2011,12,15,3,10203
2011,12,15,4,10619
2011,12,15,5,12173
2011,12,15,6,14716
2011,12,15,7,16378
2011,12,15,8,16884
2011,12,15,9,17099
2011,12,15,10,17197
2011,12,15,11,17005
2011,12,15,12,17023
2011,12,15,13,16954
2011,12,15,14,16960
2011,12,15,15,17540
2011,12,15,16,18006
2011,12,15,17,17344
2011,12,15,18,16853
2011,12,15,19,16182
2011,12,15,20,15151
2011,12,15,21,13816
2011,12,15,22,12641
2011,12,15,23,11408
2011,12,16,0,10633
2011,12,16,1,10264
2011,12,16,2,10145
2011,12,16,3,10227
2011,12,16,4,10673
2011,12,16,5,12223
2011,12,16,6,14738
2011,12,16,7,16509
2011,12,16,8,17092
2011,12,16,9,17244
2011,12,16,10,17400
2011,12,16,11,17150
2011,12,16,12,17038
2011,12,16,13,16812
2011,12,16,14,16743
2011,12,16,15,17257
2011,12,16,16,17726
2011,12,16,17,17024
2011,12,16,18,16344
2011,12,16,19,15442
2011,12,16,20,14396
2011,12,16,21,13231
2011,12,16,22,12461
2011,12,16,23,11235
2011,12,17,0,10340
2011,12,17,1,9800
2011,12,17,2,9529
2011,12,17,3,9504
2011,12,17,4,9615
2011,12,17,5,10160
2011,12,17,6,11200
2011,12,17,7,12506
2011,12,17,8,13521
2011,12,17,9,14060
2011,12,17,10,14135
2011,12,17,11,13968
2011,12,17,12,13692
2011,12,17,13,13461
2011,12,17,14,13348
2011,12,17,15,14012
2011,12,17,16,15191
2011,12,17,17,15038
2011,12,17,18,14567
2011,12,17,19,13911
2011,12,17,20,13200
2011,12,17,21,12529
2011,12,17,22,11635
2011,12,17,23,10654
2011,12,18,0,9882
2011,12,18,1,9401
2011,12,18,2,9216
2011,12,18,3,9151
2011,12,18,4,9224
2011,12,18,5,9460
2011,12,18,6,10025
2011,12,18,7,10859
2011,12,18,8,11641
2011,12,18,9,12363
2011,12,18,10,12710
2011,12,18,11,12944
2011,12,18,12,12964
2011,12,18,13,12830
2011,12,18,14,12699
2011,12,18,15,13281
2011,12,18,16,14646
2011,12,18,17,14713
2011,12,18,18,14539
2011,12,18,19,14086
2011,12,18,20,13276
2011,12,18,21,12426
2011,12,18,22,11309
2011,12,18,23,10193
2011,12,19,0,9588
2011,12,19,1,9337
2011,12,19,2,9268
2011,12,19,3,9369
2011,12,19,4,9853
2011,12,19,5,11474
2011,12,19,6,14048
2011,12,19,7,15693
2011,12,19,8,16083
2011,12,19,9,16204
2011,12,19,10,16279
2011,12,19,11,16064
2011,12,19,12,16192
2011,12,19,13,16232
2011,12,19,14,16252
2011,12,19,15,16951
2011,12,19,16,17656
2011,12,19,17,16979
2011,12,19,18,16454
2011,12,19,19,15685
2011,12,19,20,14673
2011,12,19,21,13479
2011,12,19,22,12291
2011,12,19,23,11065
2011,12,20,0,10265
2011,12,20,1,9964
2011,12,20,2,9775
2011,12,20,3,9764
2011,12,20,4,10251
2011,12,20,5,11726
2011,12,20,6,14155
2011,12,20,7,15963
2011,12,20,8,16410
2011,12,20,9,16497
2011,12,20,10,16466
2011,12,20,11,16258
2011,12,20,12,16209
2011,12,20,13,16128
2011,12,20,14,16128
2011,12,20,15,16869
2011,12,20,16,17541
2011,12,20,17,16749
2011,12,20,18,16275
2011,12,20,19,15541
2011,12,20,20,14632
2011,12,20,21,13314
2011,12,20,22,12136
2011,12,20,23,10923
2011,12,21,0,10157
2011,12,21,1,9794
2011,12,21,2,9655
2011,12,21,3,9687
2011,12,21,4,10099
2011,12,21,5,11593
2011,12,21,6,14185
2011,12,21,7,16026
2011,12,21,8,16405
2011,12,21,9,16496
2011,12,21,10,16490
2011,12,21,11,16328
2011,12,21,12,16360
2011,12,21,13,16304
2011,12,21,14,16221
2011,12,21,15,16711
2011,12,21,16,17322
2011,12,21,17,16515
2011,12,21,18,15968
2011,12,21,19,15357
2011,12,21,20,14375
2011,12,21,21,13201
2011,12,21,22,12086
2011,12,21,23,10865
2011,12,22,0,10071
2011,12,22,1,9690
