id,bu_code,bu_naam,adam_total_household,area_ha,hh_per_ha,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00
41,BU03630385,Slotervaart,8395,283.8918619801,29.5711188811,5.0067076389,5.0256893579,5.0893339463,5.1887088298,5.3439123002,5.5259134941,5.8653512982,6.3130965634,6.4962143272,6.5163126161,6.3789742947,6.211488534,6.0361867747,6.0518187779,5.978125042,5.906664452,5.8296210032,5.8474861522,5.851952438,5.8396701477,5.7190804024,5.5192140625,5.3539614476,5.3104151481,6.3008142731,6.2550348336,6.2427525433,6.3242622807,6.3666920044,6.4649503179,6.6056383551,6.7206452447,6.9160452959,7.1549916466,7.3615574181,7.3917048545,7.3068454012,7.2800476807,7.1695070798,7.0433344728,6.9439595893,6.9439595893,6.9584750225,7.0310521855,7.0064876079,6.8512841375,6.6949640942,6.5464600554,1.3532849368,1.3175546418,1.2907569213,1.3130883561,1.3030392086,1.3276037863,1.4169295253,1.6994221726,1.7597170482,1.6592255918,1.6033970049,1.5464518451,1.4906232612,1.4828072567,1.4370278172,1.4191626682,1.4024140921,1.3856655161,1.4292118156,1.5062552643,1.5285866991,1.512954693,1.5285866991,1.5241204104,1.3086220673,1.29633978,1.2773580581,1.2505603375,1.2639591978,1.2259957599,1.2539100534,1.2851740626,1.3365363608,1.4191626682,1.5084884072,1.4828072567,1.5029055485,1.4917398312,1.4962061199,1.4303283856,1.4426106759,1.4280952427,1.4426106759,1.5252369833,1.5330529849,1.4593592519,1.440377533,1.3633340813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,BU03630386,Overtoomse Veld,5470,153.7615379131,35.5745661382,6.0231556591,6.0459909945,6.1225565323,6.2421062314,6.4288186837,6.6477692596,7.0561187936,7.5947640714,7.8150579002,7.8392364885,7.6740161187,7.4725278593,7.2616368188,7.2804423883,7.1917875527,7.1058192301,7.0131346323,7.0346267147,7.0399997335,7.0252239264,6.8801523825,6.6397097278,6.4409079814,6.3885210318,7.5799882643,7.5249148089,7.5101390018,7.6081966221,7.6592403116,7.7774467578,7.9466968935,8.0850521656,8.320121798,8.6075783799,8.8560805665,8.8923484524,8.7902610663,8.7580229462,8.6250406964,8.4732528737,8.3537031746,8.3537031746,8.3711654911,8.4584770701,8.4289254595,8.2422130072,8.0541572985,7.875504378,1.6280251242,1.5850409629,1.5528028429,1.5796679441,1.5675786464,1.5971302571,1.7045906621,2.04443419,2.1169699655,1.9960770099,1.9289142568,1.8604082472,1.7932454976,1.7838427093,1.7287692539,1.7072771715,1.6871283455,1.6669795196,1.7193664692,1.812051067,1.8389161683,1.8201105953,1.8389161683,1.8335431459,1.5742949217,1.5595191182,1.5366837793,1.5044456592,1.5205647192,1.4748940485,1.5084754251,1.5460865675,1.6078762983,1.7072771715,1.8147375765,1.7838427093,1.8080213011,1.7945887505,1.7999617729,1.7207097221,1.7354855292,1.7180232127,1.7354855292,1.8348864024,1.8442891871,1.7556343551,1.7327990198,1.6401144184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,BU03630387,Westlandgracht,3815,149.6976343842,25.4847046561,4.3148338753,4.3311925225,4.3860421055,4.4716844366,4.6054404376,4.7622910015,5.0548221101,5.4406937401,5.5985065759,5.6158274949,5.4974678694,5.3531268601,5.2020499401,5.2155217666,5.1520117215,5.0904262252,5.0240293619,5.0394257373,5.0432748299,5.0326898215,4.9287642968,4.7565173601,4.6141008996,4.5765722357,5.4301087317,5.390655524,5.3800705156,5.450316474,5.486882861,5.5715629203,5.6928093665,5.7919235268,5.9603213684,6.166247874,6.3442684521,6.3702498332,6.2971170542,6.2740224937,6.1787574286,6.0700205344,5.9843782033,5.9843782033,5.9968877579,6.0594355286,6.0382655144,5.9045095135,5.7697912382,5.6418088786,1.1662753469,1.1354825988,1.1123880383,1.1316335062,1.1229730441,1.1441430583,1.2211249299,1.4645800969,1.5165428617,1.4299382562,1.3818245864,1.3327486422,1.284634975,1.2778990592,1.2384458515,1.2230494762,1.2086153753,1.1941812743,1.2317099383,1.2981068015,1.3173522694,1.3038804404,1.3173522694,1.3135031743,1.1277844111,1.1171994053,1.1008407555,1.077746195,1.0892934753,1.0565761808,1.0806330157,1.1075766713,1.151841246,1.2230494762,1.3000313478,1.2778990592,1.2952199808,1.2855972469,1.289446342,1.2326722101,1.2432572185,1.2307476639,1.2432572185,1.3144654487,1.321201362,1.2576913194,1.2413326722,1.1749358064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,BU03630388,Sloten- en Riekerpolder,5730,519.2047314526,11.0361089815,1.868531636,1.875615721,1.8993682417,1.9364555108,1.9943783247,2.0623022006,2.1889823108,2.3560833787,2.4244239648,2.43192476,2.380669321,2.3181626869,2.2527390778,2.2585730299,2.2310701105,2.2044006137,2.1756475624,2.1823149372,2.1839817803,2.1793979601,2.1343931844,2.0598019348,1.9981287234,1.9818769979,2.3514995584,2.3344144124,2.3298305921,2.3602504876,2.3760855007,2.4127560596,2.4652616316,2.5081828539,2.5811072592,2.6702833901,2.7473749055,2.7586260994,2.726956071,2.71695501,2.6757006319,2.6286123007,2.5915250315,2.5915250315,2.5969422734,2.6240284815,2.614860842,2.5569380282,2.4985985031,2.4431759551,0.5050536,0.4917188516,0.4817177906,0.4900520084,0.4863016097,0.4954692492,0.5288061207,0.634233976,0.6567363649,0.6192323845,0.5983968398,0.5771445837,0.5563090401,0.553392063,0.536306917,0.5296395423,0.5233888789,0.5171382155,0.533389941,0.5621429922,0.5704772101,0.5646432569,0.5704772101,0.5688103659,0.4883851642,0.483801345,0.476717259,0.4667161979,0.4717167285,0.4575485585,0.4679663308,0.4796342361,0.4988029366,0.5296395423,0.5629764138,0.553392063,0.5608928593,0.5567257504,0.5583925946,0.5338066512,0.5383904715,0.5329732296,0.5383904715,0.5692270772,0.5721440532,0.5446411349,0.5375570499,0.5088039976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,BU03630424,Oude Pijp,9965,67.628370076,147.3494036423,24.9478346684,25.042418339,25.3595518298,25.8547251737,26.6280857927,27.5349763127,29.226354925,31.457416863,32.3698711196,32.4700185269,31.7856778418,30.9511160163,30.07760799,30.1555004211,29.788293212,29.4322135057,29.0483150719,29.1373350058,29.1595899819,29.0983887755,28.497504273,27.5015938338,26.6781595111,26.4611734276,31.3962156566,31.1681020998,31.1069008933,31.513054318,31.7244766354,32.2140862426,32.9151181671,33.4881839569,34.4618394052,35.652480937,36.6817738551,36.8319949808,36.4091503166,36.2756204305,35.7248096315,35.0961063867,34.6009330428,34.6009330428,34.6732617373,35.034905195,34.9125027969,34.1391421779,33.3602178074,32.6202396673,6.7432595027,6.5652196496,6.4316897634,6.5429646735,6.4928909551,6.6152933532,7.0603929935,8.468020594,8.76846286,8.2677257647,7.9895384896,7.705787463,7.4276002026,7.3886539723,7.1605404155,7.0715204815,6.988064299,6.9046081164,7.1215941999,7.5054926337,7.6167675438,7.5388750979,7.6167675438,7.5945125529,6.5207096826,6.4595084909,6.3649248056,6.2313949194,6.2981598625,6.1089925213,6.2480861589,6.4038710359,6.6598033202,7.0715204815,7.5166201218,7.3886539723,7.4888013943,7.4331639392,7.4554189301,7.1271579366,7.188359143,7.1160304485,7.188359143,7.6000763043,7.6390225199,7.2718153255,7.1772316549,6.7933332064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,BU03630425,Nieuwe Pijp,7805,54.5819865128,142.9958947751,24.2107389167,24.3025280673,24.6102916969,25.0908349066,25.8413462149,26.7214422191,28.3628482384,30.5279923803,31.4134877379,31.5106762419,30.8465547309,30.0366504352,29.1889506228,29.2645416847,28.9081837889,28.5626246284,28.1900686581,28.2764584554,28.2980558976,28.2386629102,27.6555318287,26.6890460415,25.8899404812,25.6793653557,30.4685993929,30.2472255607,30.1878325733,30.581986,30.7871617435,31.2623055998,31.9426251997,32.4987594856,33.4436478163,34.5991112724,35.5979932371,35.7437760075,35.3334244919,35.2038398104,34.6693029809,34.0591750753,33.5786318655,33.5786318655,33.648823574,33.9997821022,33.8809961417,33.1304848334,32.3745741574,31.6564590266,6.5440266636,6.3712470833,6.2416624017,6.3496496412,6.3010553749,6.4198413354,6.8517902931,8.2178288604,8.5093944154,8.023451838,7.7534837394,7.4781162732,7.2081481889,7.1703526437,6.9489788114,6.8625890142,6.7815985846,6.700608155,6.9111832805,7.2837392508,7.3917264902,7.316135414,7.3917264902,7.3701290337,6.3280521847,6.2686592116,6.1768700466,6.0472853651,6.1120777059,5.9284994045,6.0634834538,6.2146655919,6.463036234,6.8625890142,7.2945379719,7.1703526437,7.267541162,7.2135475423,7.2351449988,6.9165826339,6.9759756213,6.9057839128,6.9759756213,7.3755284014,7.4133239324,7.0569660508,6.9651769002,6.5926209156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,BU03630426,Diamantbuurt,4890,39.3821337631,124.1679800647,21.0229709873,21.1026744882,21.3699156441,21.7871869216,22.4388802679,23.2030962146,24.6283823754,26.5084473597,27.2773517403,27.3617436752,26.7850653959,26.0817991895,25.3457139084,25.4113520827,25.1019149469,24.8018547039,24.4783522539,24.5533673209,24.5721210814,24.5205482213,24.0141965627,23.1749655614,22.4810762477,22.2982270266,26.4568744996,26.2646484106,26.2130755505,26.5553317734,26.7334925358,27.1460753793,27.7368189852,28.2197284494,29.0402056777,30.0435321272,30.9108937817,31.0374816964,30.6811601468,30.5686375588,30.1044818675,29.5746879896,29.1574167121,29.1574167121,29.2183664525,29.5231151419,29.4199694341,28.7682760879,28.1118942953,27.4883316022,5.6823909077,5.5323607861,5.4198381981,5.5136070256,5.4714110458,5.5745567535,5.9496320636,7.1358077217,7.3889835635,6.9670238397,6.7326017709,6.4934912557,6.2590691994,6.2262500998,6.0340240109,5.9590089439,5.8886823232,5.8183557026,6.0012049237,6.3247073737,6.4184762012,6.3528380145,6.4184762012,6.3997224282,5.4948532526,5.443280405,5.3635768916,5.2510543036,5.3073155976,5.1479085958,5.2651196302,5.3963959912,5.612064287,5.9590089439,6.3340842539,6.2262500998,6.3106420471,6.2637576333,6.2825114062,6.0058933576,6.0574662177,5.9965164774,6.0574662177,6.4044108746,6.4372299617,6.1277928384,6.0480893375,5.7245868751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,BU03630444,Hoofddorppleinbuurt,6870,96.7062297085,71.0398908189,12.0278155677,12.0734161162,12.2263120764,12.4650443645,12.8378959173,13.2751247213,14.09056984,15.1662063378,15.6061175228,15.6544004524,15.3244670672,14.9221092734,14.5009747911,14.5385281824,14.3614907502,14.1898180944,14.0047335121,14.0476516796,14.058381218,14.0288749769,13.7391773711,13.2590304067,12.8620373892,12.7574243585,15.1367000967,15.026722304,14.997216063,15.1930301907,15.2949608261,15.5310107332,15.8689912757,16.1452769622,16.6146943812,17.1887248308,17.6849661098,17.7573905113,17.5535292262,17.4891519821,17.223595841,16.9204863016,16.6817540135,16.6817540135,16.7166250237,16.8909800677,16.8319675927,16.4591160399,16.0835820991,15.726824861,3.251050951,3.1652146231,3.1008373789,3.1544850847,3.1303436129,3.1893560879,3.4039469112,4.0825903844,4.2274391944,3.9860245181,3.8519052535,3.7151036008,3.5809843433,3.5622076406,3.4522298479,3.4093116804,3.369075901,3.3288401216,3.4334531523,3.6185377345,3.6721854404,3.634632042,3.6721854404,3.661455895,3.1437555393,3.1142493054,3.0686487497,3.0042715056,3.0364601276,2.9452590306,3.0123186629,3.0874254524,3.2108151716,3.4093116804,3.6239025037,3.5622076406,3.6104905773,3.5836667243,3.5943962698,3.4361355333,3.4656417743,3.4307707641,3.4656417743,3.6641382831,3.6829149787,3.5058775537,3.4602770052,3.2751924158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,BU03630445,Schinkelbuurt,2410,34.6825997055,69.4872939302,11.7649442595,11.8095481952,11.959102571,12.1926172975,12.5573200742,12.9849931191,13.7826164544,14.8347446125,15.2650414143,15.3122691068,14.989546509,14.5959823585,14.1840518893,14.2207845405,14.0476163115,13.8796956101,13.6986561037,13.7406362825,13.7511313237,13.7222699499,13.4389037671,12.9692505503,12.5809339274,12.4786072441,14.8058832387,14.6983090418,14.6694476679,14.8609822226,14.9606851351,15.1915761048,15.5221699871,15.7924173718,16.2515755404,16.8130603923,17.2984561779,17.3692977236,17.1698918846,17.1069216233,16.8471692868,16.550684292,16.3171695655,16.3171695655,16.3512784599,16.5218229251,16.4641001845,16.0993974078,15.7320708673,15.3831106594,3.1799983138,3.096037963,3.0330677017,3.0855429218,3.0619290686,3.1196518093,3.3295526895,3.9933642178,4.1350473162,3.8989088259,3.7677207757,3.6339089618,3.5027209185,3.484354586,3.376780389,3.3348002102,3.2954437951,3.2560873801,3.3584140634,3.5394535698,3.5919287899,3.5551961317,3.5919287899,3.5814337417,3.0750478736,3.0461865068,3.0015825641,2.9386123028,2.9700974335,2.8808895622,2.9464835872,3.0199488967,3.1406418987,3.3348002102,3.5447010904,3.484354586,3.5315822854,3.5053446754,3.5158397236,3.3610378202,3.389899194,3.3557902996,3.389899194,3.5840575055,3.6024238311,3.4292556091,3.3846516734,3.20361216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,BU03630446,Willemspark,2760,69.4765923126,39.7256098512,6.7259718884,6.7514717812,6.8369714236,6.970470865,7.1789699933,7.4234689739,7.8794670655,8.4809645532,8.7269635251,8.7539634093,8.5694641823,8.3444651212,8.1089661087,8.1299660194,8.030966431,7.9349668331,7.8314672666,7.8554671681,7.8614671414,7.8449672087,7.6829678879,7.4144690099,7.1924699394,7.1339701811,8.4644646205,8.4029648795,8.3864649467,8.4959644906,8.5529642496,8.6849636996,8.8739629085,9.0284622646,9.2909611653,9.6119598242,9.8894586663,9.9299584965,9.8159589706,9.7799591224,9.6314597436,9.4619604501,9.3284610088,9.3284610088,9.3479609282,9.4454605214,9.4124606599,9.2039615315,8.9939624078,8.7944632434,1.8179924011,1.7699926022,1.733992754,1.7639926288,1.7504926828,1.7834925443,1.9034920436,2.2829904568,2.3639901212,2.2289906845,2.1539909975,2.0774913151,2.002491632,1.9919916727,1.9304919317,1.9064920302,1.8839921241,1.861492218,1.9199919763,2.0234915428,2.0534914176,2.0324915029,2.0534914176,2.0474914403,1.7579926515,1.7414927227,1.715992826,1.6799929778,1.6979929019,1.6469931163,1.6844929598,1.7264927853,1.795492495,1.9064920302,2.0264915295,1.9919916727,2.0189915608,2.0039916234,2.0099916007,1.9214919676,1.9379919004,1.918491981,1.9379919004,2.0489914356,2.059491391,1.9604918065,1.9349919137,1.8314923432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,BU03630447,Museumkwartier,6245,132.4616892994,47.1457070571,7.9822739415,8.0125367991,8.1140063829,8.2724413465,8.5198847178,8.8100521276,9.3512232393,10.0650706656,10.3570182407,10.3890612637,10.1701005847,9.9030753619,9.6235889676,9.6485113198,9.5310202199,9.41708946,9.2942578594,9.3227405517,9.3298612225,9.3102793709,9.1180212142,8.7993711168,8.535906234,8.4664796733,10.045488814,9.9725019226,9.9529200711,10.0828723471,10.1505187332,10.3071735315,10.5314747159,10.7148320365,11.0263614585,11.4073174412,11.7366485494,11.7847130885,11.6494203071,11.6066962733,11.4304596281,11.2293006259,11.0708656623,11.0708656623,11.0940078492,11.2097187791,11.1705550807,10.9231117094,10.6738881681,10.4371258076,2.1575637856,2.1005984057,2.0578743719,2.0934777349,2.0774562187,2.1166199171,2.2590333693,2.7094159081,2.8055449912,2.6453298574,2.5563214498,2.4655328722,2.3765244693,2.3640632884,2.291076397,2.2625937047,2.2358911824,2.2091886601,2.2786152209,2.4014468215,2.4370501846,2.4121278276,2.4370501846,2.4299295091,2.0863570595,2.0667752126,2.0365123503,1.9937883165,2.0151503334,1.9546246181,1.9991288219,2.0489735311,2.1308612633,2.2625937047,2.4050071569,2.3640632884,2.3961063161,2.3783046346,2.38542531,2.2803953862,2.2999772378,2.2768350509,2.2999772378,2.4317096792,2.4441708553,2.3266797601,2.2964169024,2.1735852971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,BU03630448,Stadionbuurt,6710,107.748384795,62.2747154193,10.5437773476,10.5837515248,10.7177825924,10.9270591712,11.253906863,11.6371886928,12.3520210514,13.2949413743,13.6805746227,13.7229002184,13.4336752853,13.0809619461,12.7117886586,12.7447085677,12.589514696,12.4390236738,12.2767755403,12.314398299,12.3238039855,12.2979383381,12.0439847389,11.6230801567,11.275069667,11.1833641951,13.269075727,13.172667418,13.1468017706,13.318455597,13.4078096379,13.6147347981,13.9110139993,14.1532104934,14.5647093829,15.0679137442,15.5029268625,15.5664152623,15.387707168,15.3312730362,15.0984822349,14.8327715181,14.6234949394,14.6234949394,14.65406343,14.806905877,14.7551745885,14.4283268967,14.0991277802,13.7863886244,2.8499237605,2.7746782494,2.7182441176,2.7652725628,2.7441097587,2.7958410472,2.9839548281,3.5788646552,3.705841461,3.4942134575,3.3766423445,3.2567198067,3.1391486998,3.122688739,3.0262804301,2.9886576714,2.9533863375,2.9181150036,3.0098204755,3.172068609,3.2190970542,3.1861771388,3.2190970542,3.2096913614,2.75586687,2.7300012289,2.6900270455,2.6335929137,2.6618099796,2.5818616252,2.6406471817,2.7064870063,2.8146524266,2.9886576714,3.1767714523,3.122688739,3.165014341,3.1415001184,3.1509058111,3.012171894,3.0380375414,3.0074690507,3.0380375414,3.2120427862,3.2285027408,3.0733088753,3.0333346981,2.8710865583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,BU03630449,Apollobuurt,4240,94.6749551792,44.7848112732,7.5825489597,7.6112963569,7.7076846909,7.8581857734,8.0932380269,8.3688748451,8.8829459582,9.5610463465,9.8383741854,9.8688126034,9.6608167264,9.4071632136,9.1416725422,9.1653468682,9.0537393208,8.9455138238,8.8288332096,8.8558895861,8.862653678,8.8440524186,8.661421893,8.3587287027,8.1084572403,8.0425073243,9.5424450871,9.4731131296,9.4545118702,9.5779565807,9.642215467,9.7910255288,10.0040944769,10.1782698899,10.4741989838,10.8360779937,11.1489173262,11.1945749576,11.066057176,11.0254726157,10.858061299,10.6669756518,10.5164745693,10.5164745693,10.5384578746,10.6483743968,10.6111718825,10.3761196291,10.1393763504,9.9144702393,2.0495203695,1.995407621,1.9548230607,1.9886435291,1.9734243156,2.01062683,2.1459087035,2.5737376249,2.6650528922,2.5128607845,2.4283096135,2.3420674174,2.2575162509,2.2456790834,2.1763471259,2.1492907494,2.1239253981,2.0985600468,2.1645099629,2.281190577,2.3150110454,2.2913367148,2.3150110454,2.308246949,1.9818794327,1.9632781778,1.9345307761,1.8939462158,1.914238496,1.8567437015,1.899019287,1.9463679436,2.0241550182,2.1492907494,2.2845726229,2.2456790834,2.2761175058,2.2592072716,2.265971368,2.1662009836,2.184802243,2.1628189377,2.184802243,2.3099379742,2.3217751373,2.2101675943,2.1814201971,2.0647395785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,BU03630450,Duivelseiland,845,6.1343793327,137.7482470795,23.3222558698,23.4106765522,23.7071459057,24.1700541934,24.8930233198,25.7408216572,27.321991538,29.4076794572,30.2606790031,30.3543008941,29.7145512415,28.934368725,28.1177777076,28.190594737,27.8473144242,27.514436556,27.1555526039,27.2387720779,27.2595769395,27.2023635494,26.6406321485,25.709614351,24.9398342791,24.7369868165,29.3504660672,29.1372161876,29.0800027975,29.459691625,29.6573378515,30.1150449306,30.7703982362,31.3061235669,32.2163364891,33.3293968738,34.2916219775,34.4320548277,34.0367623472,33.91193315,33.3970126947,32.8092751961,32.3463669085,32.3463669085,32.4139827294,32.7520618199,32.6376350535,31.9146659271,31.1864955783,30.494733758,6.3038746893,6.1374357552,6.0126065581,6.1166308936,6.0698199344,6.1842467007,6.6003440428,7.9162518763,8.1971175905,7.7290080806,7.4689472418,7.2036851807,6.9436243556,6.9072158271,6.6939659476,6.6107464736,6.532728222,6.4547099703,6.6575574329,7.016441385,7.1204657205,7.0476486774,7.1204657205,7.0996608451,6.0958260182,6.038612642,5.9501919457,5.8253627486,5.8877773472,5.7109359823,5.8409664017,5.9866004742,6.2258564377,6.6107464736,7.0268438158,6.9072158271,7.0008377319,6.9488255641,6.9696304395,6.6627586414,6.7199720314,6.6523562106,6.7199720314,7.1048620674,7.1412705821,6.7979902831,6.7095696006,6.3506856348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,BU03630452,Scheldebuurt,8285,137.6200304958,60.201992182,10.1928430692,10.2314867641,10.3610568028,10.5633679153,10.8793369575,11.2498618096,11.9409020139,12.8524386067,13.2252366138,13.2661534637,12.9865549614,12.6455811722,12.2886952801,12.320519498,12.1704910284,12.0250088807,11.8681609401,11.90453148,11.913624112,11.8886193651,11.6431182417,11.2362228557,10.8997953885,10.8111421997,12.8274338598,12.734234361,12.7092296141,12.8751701927,12.9615502145,13.161588172,13.4480061513,13.6821414877,14.0799442357,14.5664001726,14.9869345125,15.0483097934,14.8755497378,14.8209939339,14.5959512355,14.3390843131,14.1367732006,14.1367732006,14.1663242635,14.3140795722,14.2640700843,13.9481010421,13.6298588388,13.3275287506,2.7550681973,2.6823271235,2.6277713196,2.6732344915,2.6527760605,2.7027855484,2.884638236,3.4597473556,3.5824979233,3.3779136498,3.2642557201,3.1483246293,3.0346667056,3.0187545906,2.9255550919,2.889184552,2.855087173,2.8209897941,2.9096429829,3.0664909235,3.1119540954,3.0801298715,3.1119540954,3.1028614574,2.6641418535,2.6391371126,2.6004934117,2.5459376078,2.5732155097,2.4959281199,2.5527570848,2.6164055266,2.7209708184,2.889184552,3.0710372395,3.0187545906,3.0596714466,3.0369398606,3.0460324986,2.9119161379,2.9369208849,2.9073698219,2.9369208849,3.1051346184,3.1210467274,2.9710182638,2.9323745689,2.7755266222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
