id,bu_code,bu_naam,adam_total_household,area_ha,hh_per_ha,Feb 11 01:00,Feb 11 02:00,Feb 11 03:00,Feb 11 04:00,Feb 11 05:00,Feb 11 06:00,Feb 11 07:00,Feb 11 08:00,Feb 11 09:00,Feb 11 10:00,Feb 11 11:00,Feb 11 12:00,Feb 11 13:00,Feb 11 14:00,Feb 11 15:00,Feb 11 16:00,Feb 11 17:00,Feb 11 18:00,Feb 11 19:00,Feb 11 20:00,Feb 11 21:00,Feb 11 22:00,Feb 11 23:00,Feb 11 00:00,Feb 15 01:00,Feb 15 02:00,Feb 15 03:00,Feb 15 04:00,Feb 15 05:00,Feb 15 06:00,Feb 15 07:00,Feb 15 08:00,Feb 15 09:00,Feb 15 10:00,Feb 15 11:00,Feb 15 12:00,Feb 15 13:00,Feb 15 14:00,Feb 15 15:00,Feb 15 16:00,Feb 15 17:00,Feb 15 18:00,Feb 15 19:00,Feb 15 20:00,Feb 15 21:00,Feb 15 22:00,Feb 15 23:00,Feb 15 00:00,Aug 1201:00, Aug 12 02:00, Aug 12 03:00, Aug 12 04:00, Aug 12 05:00, Aug 12 06:00, Aug 12 07:00, Aug 12 08:00, Aug 12 09:00, Aug 12 10:00, Aug 12 11:00, Aug 12 12:00, Aug 12 13:00, Aug 12 14:00, Aug 12 15:00, Aug 12 16:00, Aug 12 17:00, Aug 12 18:00, Aug 12 19:00, Aug 12 20:00, Aug 12 21:00, Aug 12 22:00, Aug 12 23:00, Aug 12 00:00, Aug 16 01:00, Aug 16 02:00, Aug 16 03:00, Aug 16 04:00, Aug 16 05:00, Aug 16 06:00, Aug 16 07:00, Aug 16 08:00, Aug 16 09:00, Aug 16 10:00, Aug 16 11:00, Aug 16 12:00, Aug 16 13:00, Aug 16 14:00, Aug 16 15:00, Aug 16 16:00, Aug 16 17:00, Aug 16 18:00, Aug 16 19:00, Aug 16 20:00, Aug 16 21:00, Aug 16 22:00, Aug 16 23:00, Aug 16 00:00
48,BU03630444,Hoofddorppleinbuurt,6870,96.7062297085,71.0398908189,1.19311400720919E-08,1.18376275210885E-08,1.19081067001702E-08,1.20552057998157E-08,1.24145840797206E-08,1.32271284299632E-08,1.4697242890683E-08,1.58687142829553E-08,1.63720941252778E-08,1.64533539995025E-08,1.62700249238916E-08,0.000000016,1.57056442327443E-08,1.56896892069052E-08,1.55285326560779E-08,1.54249050544998E-08,1.54592438965376E-08,1.55012530150315E-08,1.52942665515426E-08,1.49423889313449E-08,1.43725778151636E-08,1.36272583124525E-08,0.000000013,1.25904605059335E-08,1.34413913082744E-08,1.32344912633422E-08,1.3167231227928E-08,1.32575245762315E-08,1.33413572127115E-08,1.36009126424147E-08,0.000000014,1.43879148525487E-08,0.000000015,1.54313748961254E-08,1.57700365900906E-08,1.58218599929416E-08,1.5597184164008E-08,1.54390803604641E-08,1.52798150025969E-08,1.52557481235209E-08,1.548813913692E-08,1.59381308535348E-08,1.59410652147435E-08,1.58713091745366E-08,1.55418217061807E-08,0.000000015,1.44228616677513E-08,1.3941443163884E-08,6.43647076354875E-09,6.33286874779146E-09,6.2831285201055E-09,6.43801956167898E-09,6.70594293895711E-09,7.21429558674113E-09,7.86562899415002E-09,8.53438612963605E-09,8.73247026851526E-09,8.62123316418458E-09,8.47205727107128E-09,8.41488353907856E-09,8.3227182019387E-09,8.25301339240588E-09,8.1814590185252E-09,8.18775655432939E-09,7.90534375115042E-09,7.69909008763056E-09,7.61563181349833E-09,7.77103802798284E-09,7.66133045862613E-09,7.36568580448827E-09,0.000000007,6.77554206677694E-09,6.11102165738618E-09,0.000000006,0.000000006,5.90562240027496E-09,5.87522273847957E-09,5.89861448899015E-09,6.18231367329669E-09,6.48767981153772E-09,6.76289588255936E-09,0.000000007,7.19840449593784E-09,7.12759890578523E-09,7.11224547141396E-09,0.000000007,7.07239312421514E-09,7.18069592636952E-09,7.26275259463182E-09,7.19236299543926E-09,7.2122699649149E-09,7.41814920705445E-09,7.28113635179813E-09,6.86452028679974E-09,6.575931554256E-09,6.27865174246359E-09
49,BU03630445,Schinkelbuurt,2410,34.6825997055,69.4872939302,1.16703816342475E-08,1.15789128264716E-08,1.1647851663178E-08,1.17917358704327E-08,1.21432598364751E-08,1.29380458003298E-08,1.43760304940773E-08,1.55218990480306E-08,0.000000016,1.60937612983619E-08,1.59144389315046E-08,1.56056742790476E-08,1.53623929398482E-08,1.53467866156075E-08,1.5189152186739E-08,1.5087789395677E-08,1.51213777526184E-08,1.51624687499565E-08,0.000000015,1.46158187987458E-08,1.40584610655291E-08,1.33294307311664E-08,1.27108496723971E-08,1.2315292433693E-08,1.31476259028879E-08,1.29452477169047E-08,1.28794576685711E-08,0.000000013,0.000000013,1.33036608531921E-08,1.36974370691757E-08,1.40734629076281E-08,1.46256717167709E-08,1.50941178370856E-08,1.54253779840283E-08,1.54760687717654E-08,1.52563032965634E-08,1.51016548963238E-08,1.49458703278589E-08,1.4922329437226E-08,1.51496414793569E-08,1.55897984998439E-08,1.55926687297592E-08,1.55244372275231E-08,1.52021508008965E-08,1.46901440527229E-08,1.4107645950309E-08,1.36367489838857E-08,6.29579987615719E-09,6.19446211173072E-09,6.1458089707767E-09,6.29731482486661E-09,6.55938266102303E-09,7.05662511803657E-09,7.69372344976907E-09,8.3478647090779E-09,8.54161966312617E-09,8.43281367714464E-09,8.28689806533029E-09,8.23097388140676E-09,8.14082284375468E-09,8.07264145253178E-09,0.000000008,0.000000008,7.73257022953241E-09,7.5308242981131E-09,7.44919002814614E-09,7.60119979589753E-09,7.49388991647089E-09,7.20470665979415E-09,6.89495284894178E-09,6.62746068023665E-09,0.000000006,5.88996363145974E-09,5.8200982895601E-09,5.77655335387287E-09,5.74681808527652E-09,5.76969860246952E-09,0.000000006,6.34588973593142E-09,6.61509088194877E-09,6.84414002026785E-09,0.000000007,0.000000007,0.000000007,6.88786335012849E-09,6.91782397392869E-09,0.000000007,7.10402308432655E-09,0.000000007,7.05464376674776E-09,7.25602345987184E-09,7.12200505928502E-09,6.71449425611688E-09,6.43221271187392E-09,6.14143003437524E-09
50,BU03630446,Willemspark,2760,69.4765923126,39.7256098512,6.67191081124018E-09,6.6196184572609E-09,6.65903051629642E-09,6.7412885458995E-09,6.94225340060193E-09,7.39662937827373E-09,8.21871951425156E-09,8.87380801375236E-09,9.15529875075305E-09,9.20073939012903E-09,9.09822150548493E-09,8.92170198046691E-09,8.78261900545823E-09,8.77369693189728E-09,8.68357795523033E-09,8.62562925031744E-09,8.64483158052672E-09,8.66832314044106E-09,8.55257601022656E-09,8.35580553529753E-09,0.000000008,7.62038258817236E-09,7.26674225463604E-09,0.000000007,7.51644549019716E-09,7.40074668536476E-09,7.36313477613116E-09,7.41362694729749E-09,7.46050627905339E-09,7.60565005132402E-09,7.83077034944011E-09,0.000000008,8.36143840938462E-09,8.62924719512639E-09,8.81862730496223E-09,8.8476070269056E-09,8.72196797791042E-09,8.63355610194643E-09,8.54449468312228E-09,8.53103644948075E-09,8.66098984080494E-09,8.9126258605742E-09,8.91426675961272E-09,8.87525908088348E-09,8.69100921129775E-09,8.3982969876852E-09,8.06528513693159E-09,7.79607521220723E-09,3.59928377456581E-09,3.54134937728099E-09,3.51353456990749E-09,3.60014986472375E-09,3.74997300539973E-09,0.000000004,4.39847112733398E-09,4.77244108623004E-09,4.88321002362729E-09,4.82100607375238E-09,4.73758669823376E-09,4.70561506448408E-09,4.6540760744488E-09,4.61509704398672E-09,4.57508373446211E-09,4.57860532560615E-09,4.42067967697766E-09,4.30534232956734E-09,4.25867234177861E-09,4.34557572203298E-09,4.28422709033112E-09,4.11890217147935E-09,3.94181714853682E-09,3.78889293849483E-09,3.41729216296839E-09,3.36726880595123E-09,3.32732706757797E-09,3.30243260085944E-09,3.28543306594783E-09,3.29851376671762E-09,3.45715876153604E-09,3.62791994838042E-09,3.78182117396165E-09,3.91276765627477E-09,0.000000004,0.000000004,0.000000004,3.93776411023345E-09,0.000000004,0.000000004,4.06134177142309E-09,0.000000004,0.000000004,4.14823978219055E-09,4.0716219950604E-09,3.83864968802153E-09,3.67727045074609E-09,3.51103114936527E-09
51,BU03630447,Museumkwartier,6245,132.4616892994,47.1457070571,7.91811513519978E-09,7.85605542079217E-09,7.90282901084569E-09,0.000000008,8.23895331920369E-09,8.77819933247668E-09,9.75384252261317E-09,1.05312908892871E-08,1.08653595134223E-08,1.09192877244814E-08,1.07976211679288E-08,1.05881306692926E-08,1.04230692587579E-08,1.04124806871029E-08,1.03055289526893E-08,1.02367563730764E-08,1.02595453859639E-08,1.02874247868386E-08,1.01500579770091E-08,9.91653398069438E-09,9.53837816356555E-09,0.000000009,8.62405140864495E-09,8.35567391622182E-09,8.92039514355728E-09,8.78308568550448E-09,8.7384484839303E-09,8.79837177068162E-09,8.85400739843599E-09,0.000000009,9.29343076944546E-09,9.54855660645654E-09,9.92321898396038E-09,1.02410500910772E-08,1.0465803322411E-08,1.05001959846371E-08,1.03510896066345E-08,1.02461638315443E-08,1.01404671895619E-08,1.01244951769699E-08,1.02787217462132E-08,1.05773592779589E-08,1.05793066702247E-08,1.05330129921356E-08,1.03143482464127E-08,0.00000001,9.57174910144956E-09,9.25225514539806E-09,4.27157138900227E-09,4.20281578944948E-09,4.16980562887063E-09,4.27259925070218E-09,4.45040691500595E-09,4.78777574733177E-09,5.22003392887212E-09,5.66385538803435E-09,5.79531415967104E-09,5.72149152461064E-09,5.62249076777347E-09,5.58454735332255E-09,5.52338171897927E-09,5.47712204018722E-09,5.42963489584133E-09,5.43381426288122E-09,5.24639067404446E-09,5.10951018777584E-09,5.05412300603368E-09,5.15725852297328E-09,5.08445096559648E-09,4.88824604331537E-09,4.67808442094833E-09,4.49659645800494E-09,4.05558670709657E-09,0.000000004,3.9488175964768E-09,3.91927324864549E-09,3.89909847735686E-09,3.91462244008276E-09,4.10289973726712E-09,4.30555633390197E-09,4.48820380298198E-09,4.64360895644384E-09,4.77722960623846E-09,4.73023939309399E-09,4.72005006832386E-09,4.67327434107145E-09,4.69360201125458E-09,4.76547729322609E-09,4.81993429758492E-09,4.77322015733014E-09,4.78643144102545E-09,4.92306344210487E-09,4.83213469964046E-09,4.55564695832667E-09,4.3641247067065E-09,4.16683461012564E-09
52,BU03630448,Stadionbuurt,6710,107.748384795,62.2747154193,1.04590300470965E-08,1.03770554348788E-08,1.0438838621335E-08,1.05677880673894E-08,1.08828248706695E-08,1.15951143687758E-08,1.28838404439398E-08,1.39107711829184E-08,1.43520420811009E-08,1.44232757990025E-08,1.42625665709878E-08,0.000000014,1.3767821343705E-08,1.37538349104182E-08,1.36125624756631E-08,1.35217208467772E-08,1.35518228301992E-08,1.35886487018196E-08,1.34072010255798E-08,1.30987394217171E-08,1.25992337961608E-08,1.19458746849241E-08,1.13915005365032E-08,0.000000011,1.17829406677458E-08,1.16015687474083E-08,1.15426075142725E-08,1.1621760121421E-08,1.16952491642596E-08,1.19227796451482E-08,1.22756830380175E-08,1.26126784907897E-08,1.31075696355786E-08,1.35273924144189E-08,1.38242687239401E-08,1.38696979557056E-08,1.36727434960753E-08,1.35341471488835E-08,1.33945325644155E-08,1.33734351495938E-08,1.35771528645087E-08,0.000000014,0.000000014,1.391304590678E-08,1.36242118715701E-08,1.3165349931036E-08,1.26433134333054E-08,1.22212941990367E-08,5.64231420521839E-09,5.55149500527623E-09,5.50789191849881E-09,5.6436719066688E-09,5.87853786552433E-09,6.32416800527358E-09,6.89513738771357E-09,7.48138069153828E-09,7.65502444627359E-09,7.55751220439923E-09,7.42674220765567E-09,7.37662279096931E-09,7.29582916817869E-09,7.2347248065732E-09,7.17199908699425E-09,7.17751960857062E-09,6.9299519850002E-09,6.74914669304626E-09,6.67598582228676E-09,6.8122174193494E-09,6.71604599253162E-09,6.45687911474731E-09,6.17927684633474E-09,5.93954958483371E-09,5.35702026351729E-09,5.27860257945328E-09,5.21598905634153E-09,5.17696395801783E-09,5.15031512360481E-09,5.17082070982424E-09,5.41951599586313E-09,5.68720488359142E-09,5.9284637355424E-09,6.13373824112589E-09,6.3102376184716E-09,6.24816829479979E-09,6.23470922630801E-09,6.17292321682793E-09,6.19977401523168E-09,6.29471400043619E-09,6.36664620085747E-09,6.30494154157851E-09,6.32239231247167E-09,6.50286938059761E-09,6.38276169924398E-09,0.000000006,5.76456778631672E-09,5.50396750292847E-09
53,BU03630449,Apollobuurt,4240,94.6749551792,44.7848112732,7.52160300703322E-09,7.46265103089577E-09,7.50708235951238E-09,7.5998162494458E-09,7.82637471196171E-09,8.33861712896496E-09,9.26540344457428E-09,0.00000001,1.032125946557E-08,1.03724871362391E-08,1.02569132247722E-08,1.00579132939069E-08,9.90111759434664E-09,9.89105926215012E-09,9.78946330485E-09,9.72413462084059E-09,9.74578243789488E-09,9.77226573371381E-09,9.64177778396331E-09,9.41994787079539E-09,9.06072880379814E-09,8.59086612689394E-09,8.19218840601467E-09,7.93725034063393E-09,8.47369226009772E-09,8.34325879014314E-09,8.30085686697667E-09,8.35777940044886E-09,8.41062898622403E-09,8.57425734770088E-09,8.82804753752199E-09,9.07039754507666E-09,9.42629811195873E-09,9.72821332412728E-09,9.94171168223089E-09,0.00000001,9.83274243705066E-09,9.73307098595934E-09,9.63266727035364E-09,9.61749508153226E-09,9.76399851160083E-09,0.00000001,0.00000001,0.00000001,9.79784095850338E-09,9.46785076474803E-09,9.09242863923246E-09,8.78893384791743E-09,4.05766570145559E-09,0.000000004,0.000000004,4.05864209135657E-09,4.22754575588595E-09,4.54802031079872E-09,0.000000005,5.38022887904946E-09,5.5051046449559E-09,5.43497879500595E-09,5.34093565751547E-09,5.30489231950407E-09,5.24678965095885E-09,5.20284649868515E-09,5.15773734813497E-09,5.1617074267658E-09,0.000000005,4.85364339070979E-09,4.80102980962016E-09,4.89900065256689E-09,4.82983904868145E-09,4.6434593979406E-09,4.44382195092601E-09,4.27142228452726E-09,3.85249679381075E-09,3.7961027796809E-09,3.75107431512944E-09,3.72300944720388E-09,3.70384495946914E-09,3.71859153522946E-09,3.89744054922808E-09,4.089948796534E-09,4.26344990496724E-09,4.41107289978717E-09,4.53800228438642E-09,4.49336518042246E-09,4.48368610219209E-09,4.43925274340019E-09,4.45856247337567E-09,4.52683848702E-09,4.57856847082871E-09,4.53419361496821E-09,4.54674332275506E-09,4.67653326046477E-09,4.59015791847137E-09,4.32751573772956E-09,4.14558426551641E-09,0.000000004
54,BU03630450,Duivelseiland,845,6.1343793327,137.7482470795,2.31347994999085E-08,0.000000023,2.30901371761074E-08,2.33753662620416E-08,2.40722103523787E-08,2.56477555654985E-08,2.84983467986215E-08,3.07698611397777E-08,3.17459281085718E-08,3.1903493176639E-08,3.1548013198939E-08,3.09359331015505E-08,3.04536639538192E-08,3.04227267322652E-08,3.01102398727564E-08,2.99093031834978E-08,0.00000003,3.00573439196266E-08,2.96559916345074E-08,0.000000029,2.78688125394159E-08,2.64236181024714E-08,2.5197372961775E-08,2.44132394436987E-08,2.60632170134449E-08,2.56620322962171E-08,2.55316132897966E-08,2.57066945055527E-08,2.58692482283986E-08,2.63725331440908E-08,2.7153136048959E-08,2.78985514648399E-08,0.000000029,2.99218483793382E-08,3.05785224558175E-08,3.06790094191014E-08,3.02433569815769E-08,2.99367894806458E-08,2.96279696948352E-08,2.9581303373038E-08,0.00000003,3.09044617255242E-08,3.09101515303387E-08,3.07748927039111E-08,3.01360076961006E-08,2.91210303086571E-08,0.000000028,0.000000027,1.24804888469988E-08,1.22796017693307E-08,1.21831541383716E-08,1.24834920079702E-08,0.000000013,0.000000014,1.52516648552281E-08,1.65484028157346E-08,1.69324932554908E-08,1.67168015370053E-08,1.64275454930277E-08,1.63166840985322E-08,1.61379730463873E-08,0.000000016,1.58640677141185E-08,1.58762788043658E-08,1.53286728305632E-08,1.49287414641706E-08,1.47669136399232E-08,1.5068250443566E-08,1.4855524534277E-08,1.42822616477992E-08,1.36682206907003E-08,1.3137957166787E-08,1.18494343314201E-08,1.16759787251259E-08,1.1537481054056E-08,1.14511596818907E-08,1.13922139251355E-08,1.14375711545993E-08,0.000000012,1.25797845597846E-08,1.31134358775771E-08,1.35674917993721E-08,0.000000014,1.38206047875354E-08,1.37908340679169E-08,1.36541668115094E-08,1.37135593015095E-08,1.3923561329646E-08,1.40826714026489E-08,1.39461840884141E-08,0.000000014,1.43839895876371E-08,1.41183179991626E-08,1.33104883136555E-08,1.2750907047742E-08,1.21744735468669E-08
55,BU03630452,Scheldebuurt,8285,137.6200304958,60.201992182,1.01109164592259E-08,0.00000001,1.00913970756743E-08,1.02160546271535E-08,1.05206058890969E-08,1.12091878682773E-08,1.2455020572279E-08,1.34477714167137E-08,1.38743552554942E-08,1.39432180628043E-08,1.37878578074683E-08,1.3520352107621E-08,1.33095794547786E-08,1.3296058539561E-08,1.31594881521189E-08,1.30716700545946E-08,1.31007701373238E-08,1.31363703134219E-08,0.000000013,1.26627669504512E-08,1.21798866424139E-08,1.15482736379727E-08,0.000000011,1.0669650476776E-08,1.13907626423414E-08,1.12154274223139E-08,1.11584286279817E-08,1.12349467558391E-08,1.13059898228791E-08,1.15259472829718E-08,1.18671048001996E-08,1.21928838499562E-08,1.26713032635002E-08,1.30771528523646E-08,1.33641480661441E-08,1.34080652520704E-08,1.32176661348839E-08,1.30836827653267E-08,1.29487150490386E-08,1.29283198309537E-08,1.31252570983192E-08,1.35065977436007E-08,1.35090844364786E-08,1.34499704297033E-08,1.31707498148435E-08,1.27271604259454E-08,1.22224991530115E-08,1.18145262145398E-08,5.45451799151334E-09,5.36672157641806E-09,5.32456975490252E-09,5.45583050384765E-09,5.68287929120279E-09,6.11367728054106E-09,6.66564277835786E-09,7.23237382732332E-09,7.40023810248929E-09,7.30597141361816E-09,7.17955390582886E-09,7.13110264095831E-09,7.05299811627527E-09,0.000000007,6.93328953905948E-09,6.93862631811248E-09,6.6992986224602E-09,6.52451117141547E-09,6.45378535372468E-09,6.58548268041795E-09,6.49251217952632E-09,6.24197129394937E-09,0.000000006,5.74186032426159E-09,5.17871964330381E-09,5.10291197768597E-09,0.000000005,0.000000005,0.000000005,0.000000005,5.23913529618573E-09,5.49791454901283E-09,5.73114345132411E-09,5.92958569384733E-09,6.10021054638261E-09,0.000000006,0.000000006,0.000000006,0.000000006,6.08520360937276E-09,6.15474165122872E-09,6.09509074169837E-09,6.11196068908884E-09,6.28643084075783E-09,6.17032076871391E-09,5.81726396078796E-09,5.57270254015316E-09,5.3207759577909E-09
56,BU03630453,IJselbuurt,3190,29.1366383919,109.4841469731,1.83878477029137E-08,1.82437294932731E-08,1.83523494913076E-08,1.85790533792156E-08,1.9132914371434E-08,2.03851787547072E-08,2.2650866748162E-08,2.44562966919283E-08,2.52320877581142E-08,2.53573225791435E-08,2.50747823439705E-08,2.45882929057194E-08,2.42049789444147E-08,2.41803896274298E-08,2.39320208969451E-08,2.37723137319866E-08,2.38252355310662E-08,2.38899784867546E-08,2.35709783288316E-08,0.000000023,2.21505045089264E-08,0.000000021,0.00000002,1.94039688490611E-08,2.07153930637312E-08,2.03965260910068E-08,2.02928673224216E-08,2.04320242116342E-08,2.05612240821255E-08,0.000000021,2.15816752735086E-08,2.21741414041391E-08,0.000000023,2.37822848212333E-08,2.43042181498017E-08,2.43840865306365E-08,0.000000024,2.37941602081523E-08,2.35487061168319E-08,2.35116151008468E-08,2.38697678453531E-08,2.4563279035624E-08,2.45678013685013E-08,2.44602958463188E-08,0.000000024,2.31457839204373E-08,2.22280001897845E-08,2.14860551554467E-08,9.91965926384773E-09,9.75999153084408E-09,9.68333366530304E-09,9.92204621630735E-09,1.03349601732027E-08,1.11184151498726E-08,1.21222269756401E-08,1.31528916299189E-08,1.34581718425444E-08,1.32867371832422E-08,1.30568326152848E-08,0.000000013,1.28266765662642E-08,1.27192499989701E-08,1.26089729490448E-08,1.26186784867027E-08,1.21834339431947E-08,1.18655631504577E-08,1.17369402338698E-08,0.000000012,1.18073693564652E-08,1.13517323560092E-08,1.08636844002649E-08,1.04422238676086E-08,9.41808870453759E-09,9.28022387144204E-09,9.1701440722697E-09,9.10153469249585E-09,9.05468381756384E-09,9.09073434947396E-09,9.52796141771297E-09,0.00000001,1.04227340193619E-08,1.07836237317887E-08,1.10939243672853E-08,0.000000011,0.000000011,1.08525141893366E-08,1.08997201338196E-08,1.10666325512232E-08,1.11930953628153E-08,1.10846134221121E-08,1.11152933337327E-08,1.14325870815874E-08,1.12214277539312E-08,1.05793539280027E-08,1.01345912623456E-08,9.67643421521011E-09
57,BU03630454,Rijnbuurt,5740,111.4282426479,51.5129725068,8.65159677786181E-09,8.58378826333074E-09,8.63489464838406E-09,8.74156023849781E-09,0.000000009,9.59135346778053E-09,1.06573737688247E-08,1.15068397931527E-08,1.18718543177969E-08,1.19307780804687E-08,1.17978411414788E-08,1.15689448331974E-08,1.13885932289143E-08,1.13770238022455E-08,1.12601647688719E-08,1.11850215538486E-08,1.12099215896654E-08,1.12403835532335E-08,1.10902919936875E-08,1.08351358839856E-08,1.04219502213451E-08,9.8814986157843E-09,9.42292630318828E-09,9.12968810078117E-09,9.74672135520887E-09,9.59669246012771E-09,9.54792036440568E-09,9.61339454679941E-09,9.67418388991899E-09,9.86239464813053E-09,1.01543125260691E-08,1.04330715276428E-08,1.08424401415935E-08,1.11897130133925E-08,1.14352858926472E-08,1.14728644628772E-08,1.13099458594647E-08,1.11953004568424E-08,1.10798127793344E-08,1.10623612254838E-08,1.12308743206766E-08,1.15571756516479E-08,1.15593034374107E-08,1.15087214201815E-08,1.12698010234424E-08,1.0890235378413E-08,1.045841242147E-08,1.01093226654454E-08,4.66726141695164E-09,4.59213675490846E-09,4.55606875210422E-09,4.66838449293868E-09,4.8626630793577E-09,5.23128352157958E-09,5.70358323265526E-09,6.1885173666595E-09,6.33215360655928E-09,6.25149253246317E-09,6.14332100246726E-09,6.1018627618886E-09,0.000000006,0.000000006,5.93260024232291E-09,5.9371667581917E-09,5.73238149180084E-09,5.58282130560333E-09,5.52230342288588E-09,5.63499272972244E-09,5.55544076337064E-09,5.3410607190768E-09,5.1114311186157E-09,4.91313131511302E-09,4.4312693473572E-09,4.36640308540742E-09,4.31460985483394E-09,4.28232871467154E-09,4.26028508644758E-09,4.27724708606564E-09,4.48296514268035E-09,4.70439450162768E-09,4.90396122022117E-09,5.0737620758537E-09,5.21976045595804E-09,5.16841738128811E-09,5.15728418508615E-09,5.10617546485801E-09,5.12838615551545E-09,5.20691948665485E-09,5.26642102652871E-09,5.21537959830898E-09,5.22981468765767E-09,5.37910337064695E-09,5.27975159287058E-09,0.000000005,4.76838825983761E-09,4.55282251789794E-09
58,BU03630459,Station-Zuid WTC en omgeving,735,125.0537856544,5.877471011,0.000000001,0.000000001,0.000000001,0.000000001,0.000000001,1.094343797685E-09,1.21597342050859E-09,1.31289486941466E-09,1.35454189894507E-09,1.36126491821788E-09,1.34609722419476E-09,1.31998086260699E-09,1.29940330176402E-09,1.29808326592545E-09,1.28475001125963E-09,1.27617640258436E-09,1.27901741974109E-09,1.28249303567038E-09,1.26536805244192E-09,1.2362555286431E-09,1.18911232109455E-09,1.1274484626536E-09,1.07512677856957E-09,0.000000001,1.11207079362335E-09,1.09495296021671E-09,1.08938821477877E-09,1.09685861670398E-09,1.10379449294207E-09,1.12526875896701E-09,1.15857568694423E-09,1.19038122778327E-09,1.23708892186926E-09,1.27671168362382E-09,1.30473079043651E-09,1.30901838919879E-09,1.29042987989498E-09,1.27734919365875E-09,1.26417240646031E-09,1.26218123808344E-09,1.28140806161492E-09,1.3186380353537E-09,1.31888080913532E-09,1.31310955724526E-09,1.28584947813441E-09,1.24254221072448E-09,1.19327254547692E-09,1.1534424828456E-09,5.32520107925647E-10,5.23948616088097E-10,5.19833368402117E-10,5.32648247425967E-10,5.54814833902511E-10,5.9687328748787E-10,6.50761225326918E-10,7.06090711787401E-10,7.22479162988282E-10,7.13275983640528E-10,7.00933946269601E-10,6.96203689106981E-10,6.88578408563694E-10,6.82811395233102E-10,6.76891358569953E-10,6.77412383922092E-10,6.54047017721698E-10,6.36982662550589E-10,6.30077759105696E-10,6.42935260856233E-10,6.33858627275458E-10,6.09398526559903E-10,5.83198498599966E-10,5.60573103677936E-10,5.05594141894778E-10,4.9819310181402E-10,4.92283654223484E-10,4.88600475865227E-10,4.86085365989818E-10,4.88020677741253E-10,5.11492472424282E-10,5.36756878162574E-10,5.59526824182264E-10,5.78900577201301E-10,5.95558541301567E-10,5.89700455108846E-10,5.88430191818795E-10,5.82598844743831E-10,5.85133015926753E-10,5.9409342637692E-10,6.00882368243405E-10,5.95058698978698E-10,5.96705698075419E-10,6.13739075569293E-10,6.02403344677529E-10,5.67934698730603E-10,5.4405836826226E-10,5.19462983108591E-10
59,BU03630490,Buitenveldert-West,7845,435.9399732075,17.9955968302,0.000000003,0.000000003,0.000000003,3.05378598950289E-09,3.14482254037803E-09,3.35065366378022E-09,3.72305833423223E-09,0.000000004,4.14732626624758E-09,4.1679107564286E-09,4.12147042418825E-09,0.000000004,0.000000004,0.000000004,3.93363798595573E-09,3.90738737496824E-09,3.91608598007314E-09,3.92672759495871E-09,3.87429444925258E-09,3.78515794138843E-09,3.64081522072876E-09,3.45201327965223E-09,3.29181513822521E-09,3.18937499142463E-09,3.40493004750378E-09,3.3525187930687E-09,3.33548069706169E-09,3.35835351786404E-09,3.37958973191106E-09,3.44533947918946E-09,3.54731838243011E-09,3.64470034974812E-09,3.78770961854193E-09,3.90902629445569E-09,0.000000004,0.000000004,0.000000004,3.91097821791773E-09,3.87063362931888E-09,3.86453708485885E-09,3.92340562950164E-09,0.000000004,0.000000004,0.000000004,3.93700432541867E-09,3.80440645761668E-09,3.65355296466118E-09,3.53160157647169E-09,1.63046608792615E-09,1.60422195825657E-09,1.59162192363714E-09,1.63085842449089E-09,1.69872791335558E-09,1.82750217231956E-09,0.000000002,2.1619032660636E-09,2.2120813035104E-09,2.18390307774149E-09,2.146114319928E-09,2.1316312538878E-09,2.10828422688974E-09,2.09062682856017E-09,2.07250090453423E-09,2.07409617606477E-09,0.000000002,0.000000002,1.9291673754445E-09,0.000000002,1.94074360935936E-09,1.86585185573278E-09,1.78563280586854E-09,1.71635854073327E-09,1.54802436629991E-09,1.52536391707469E-09,1.50727041459217E-09,1.49599328661232E-09,1.48829254198647E-09,1.49421806504807E-09,1.56608383064802E-09,1.64343819938417E-09,1.7131550499903E-09,1.77247346224039E-09,1.82347669226897E-09,1.80554044773054E-09,1.80165116507935E-09,1.78379679017191E-09,1.79155589656669E-09,1.81899081433873E-09,1.83977714582454E-09,1.82194627877919E-09,1.8269890483086E-09,1.87914171626097E-09,1.84443406010715E-09,1.73889821746618E-09,1.66579384722109E-09,1.59048788071261E-09
